ID;Precio (€/mes);Tipo;Teléfono;Ciudad;Dirección;Barrio;Habitaciones;Baños;Superficie (m2);Planta;Ascensor;Terraza;Parking;Calefacción;Aire;Balcón;Precio del m2 (€/m2)
162259458;1000;Piso;952943178;Málaga Capital;Calle Angosta del Carmen;Centro;3.0;1.0;90.0;;True;False;False;True;False;False;11.11111111111111
161607171;1000;Apartamento;Unknown;Málaga Capital;Calle Carlos Frontaura;Este;1.0;1.0;61.0;1.0;True;False;False;False;False;False;16.39344262295082
161360018;890;Piso;Unknown;Málaga Capital;Calle Practicante Pedro Román;Este;2.0;1.0;55.0;;False;False;False;True;False;False;16.181818181818183
161283324;3933;Apartamento;932931237;Málaga Capital;Plaza Marqués del Vado del Maestre;Centro;1.0;1.0;60.0;;False;False;False;False;True;False;65.55
161782264;1000;Dúplex;Unknown;Málaga Capital;Subida a San Cristóbal;Centro;2.0;2.0;80.0;2.0;False;False;False;True;False;False;12.5
162316314;900;Piso;952148827;Málaga Capital;;Centro;3.0;2.0;100.0;;True;False;False;False;True;False;9.0
162767262;1200;Apartamento;951987453;Málaga Capital;Calle Ayamonte;Carretera de Cádiz;1.0;1.0;82.0;3.0;True;False;False;False;False;False;14.634146341463415
161565817;1000;Piso;Unknown;Málaga Capital;Calle Císter;Centro;4.0;2.0;135.0;2.0;False;False;False;False;False;True;7.407407407407407
162488572;490;Estudio;951986839;Málaga Capital;;Centro;;1.0;28.0;2.0;True;False;False;True;False;False;17.5
162765207;900;Piso;952943201;Málaga Capital;;Centro;3.0;1.0;85.0;2.0;True;False;False;False;False;False;10.588235294117647
162764228;550;Loft;606507962;Málaga Capital;Calle Ventura Rodríguez;Centro;1.0;1.0;50.0;;False;False;False;False;False;False;11.0
162762275;900;Piso;951347528;Málaga Capital;Calle Martínez de la Rosa;Bailén - Miraflores;3.0;1.0;80.0;3.0;False;True;False;False;False;False;11.25
161855491;750;Apartamento;Unknown;Málaga Capital;Paseo Marítimo Ciudad de Melilla;Centro;1.0;1.0;50.0;1.0;True;False;False;False;False;False;15.0
162761141;950;Piso;951348206;Málaga Capital;;Cruz de Humilladero;3.0;1.0;113.0;5.0;True;False;False;False;False;False;8.4070796460177
162693221;900;Piso;931335749;Málaga Capital;;Centro;1.0;1.0;72.0;;False;False;False;False;True;False;12.5
161265942;750;Apartamento;Unknown;Málaga Capital;Calle Póstigo de Arance;Centro;1.0;1.0;58.0;1.0;True;False;False;False;False;False;12.931034482758621
162511059;4500;Piso;952148827;Málaga Capital;;Centro;4.0;4.0;290.0;13.0;True;False;False;False;False;False;15.517241379310345
161839841;2306;Apartamento;932931237;Málaga Capital;Calle Beatas;Centro;1.0;1.0;60.0;;False;False;False;True;False;False;38.43333333333333
162758751;2600;Casa adosada;952943625;Málaga Capital;;Este;4.0;4.0;450.0;;False;True;False;False;False;False;5.777777777777778
161872152;700;Piso;952947238;Málaga Capital;;Bailén - Miraflores;3.0;1.0;70.0;1.0;True;False;False;False;False;False;10.0
162758250;1900;Piso;952943625;Málaga Capital;;Este;5.0;3.0;180.0;;True;True;False;False;False;False;10.555555555555555
162757155;1250;Piso;951987453;Málaga Capital;Calle Concha Espina;Carretera de Cádiz;1.0;1.0;70.0;3.0;True;False;False;False;False;False;17.857142857142858
156941272;1300;Piso;952145409;Málaga Capital;;Ciudad Jardín;3.0;2.0;120.0;1.0;True;False;False;False;False;False;10.833333333333334
161309645;1400;Piso;Unknown;Málaga Capital;Calle Puerto Parejo;Centro;4.0;2.0;200.0;3.0;True;False;False;False;False;False;7.0
161794722;750;Piso;951981139;Málaga Capital;;Bailén - Miraflores;3.0;2.0;110.0;10.0;True;False;False;False;False;False;6.818181818181818
160025349;2583;Apartamento;932931237;Málaga Capital;Calle San Rafael;Centro;2.0;1.0;65.0;;False;False;False;True;False;False;39.738461538461536
162035693;800;Piso;Unknown;Málaga Capital;Calle Periodista Juanito Cortés;Centro;3.0;2.0;90.0;5.0;True;False;False;False;False;False;8.88888888888889
160046832;1200;Piso;Unknown;Málaga Capital;Paseo Miramar;Este;2.0;2.0;180.0;2.0;False;True;False;False;False;False;6.666666666666667
161839842;2644;Apartamento;932931237;Málaga Capital;Calle Molinillo del Aceite;Centro;2.0;1.0;65.0;;False;False;False;True;True;False;40.676923076923075
162128421;1650;Piso;Unknown;Málaga Capital;Pacífico;Carretera de Cádiz;3.0;2.0;150.0;;True;True;False;False;False;False;11.0
160025348;3400;Apartamento;932931237;Málaga Capital;Calle Peña;Centro;1.0;1.0;60.0;;False;False;False;True;True;False;56.666666666666664
162746578;1200;Piso;951987453;Málaga Capital;Calle Babel;Cruz de Humilladero;4.0;2.0;175.0;7.0;True;False;False;False;False;False;6.857142857142857
160025347;3213;Apartamento;932931237;Málaga Capital;Calle Martínez;Centro;2.0;1.0;79.0;;False;False;False;True;False;False;40.67088607594937
162458209;570;Piso;911799092;Málaga Capital;Domingo Lozano;Bailén - Miraflores;1.0;1.0;43.0;4.0;True;False;False;False;False;False;13.255813953488373
162089553;750;Piso;951987453;Málaga Capital;Avenida de Barcelona;Centro;3.0;1.0;80.0;2.0;False;False;False;False;False;False;9.375
162411892;1300;Piso;951985882;Málaga Capital;Calle Pacífico;Carretera de Cádiz;1.0;1.0;82.0;3.0;True;False;False;False;False;False;15.853658536585366
161701729;6700;Apartamento;932931237;Málaga Capital;Calle Navas de Tolosa;Centro;2.0;1.0;70.0;;False;False;False;False;True;False;95.71428571428571
162738569;670;Piso;911799092;Málaga Capital;Ayamonte;Carretera de Cádiz;3.0;1.0;83.0;2.0;False;False;False;False;False;False;8.072289156626505
162738540;6712;Apartamento;932931237;Málaga Capital;Calle Peña;Centro;1.0;1.0;60.0;;False;False;False;False;True;False;111.86666666666666
162738538;4618;Apartamento;932931237;Málaga Capital;Calle Ollerías;Centro;2.0;1.0;70.0;;False;False;False;False;True;False;65.97142857142858
162738536;4558;Apartamento;932931237;Málaga Capital;Calle Ollerías;Centro;2.0;1.0;65.0;;False;False;False;False;True;False;70.12307692307692
160963465;1500;Apartamento;932931237;Málaga Capital;Calle Álamos;Centro;1.0;1.0;17.0;;False;False;False;True;False;False;88.23529411764706
161965600;1050;Piso;952144360;Málaga Capital;;Centro;3.0;2.0;90.0;2.0;True;False;False;False;False;False;11.666666666666666
162577488;590;Estudio;951987453;Málaga Capital;Calle Martínez de la Rosa;Bailén - Miraflores;;1.0;30.0;5.0;True;False;False;False;False;False;19.666666666666668
161839839;2460;Apartamento;932931237;Málaga Capital;Calle Azucena;Centro;1.0;1.0;55.0;;False;False;False;True;True;False;44.72727272727273
162386064;2200;Casa o chalet;952945993;Málaga Capital;De la Brida;Este;5.0;3.0;250.0;;False;False;False;False;False;False;8.8
162497633;2000;Casa o chalet;952945993;Málaga Capital;San Cristóbal;Centro;3.0;3.0;250.0;;False;True;False;False;False;False;8.0
162731859;800;Piso;952142075;Málaga Capital;;Cruz de Humilladero;3.0;1.0;90.0;;True;False;False;False;False;False;8.88888888888889
160025345;2258;Apartamento;932931237;Málaga Capital;Calle Arenal;Centro;1.0;1.0;44.0;;False;False;False;True;False;False;51.31818181818182
162726812;1100;Piso;Unknown;Málaga Capital;Calle Franz Kafka;Teatinos - Universidad;3.0;2.0;130.0;;True;False;True;False;False;False;8.461538461538462
162724678;780;Piso;951985248;Málaga Capital;Calle Zaragueta;Cruz de Humilladero;2.0;1.0;76.0;;True;False;False;False;False;False;10.263157894736842
162347905;850;Piso;951984421;Málaga Capital;;Centro;3.0;2.0;100.0;2.0;True;False;False;False;False;False;8.5
161377561;1445;Apartamento;932931237;Málaga Capital;Calle Ancha del Carmen;Centro;1.0;1.0;36.0;;False;False;False;True;False;False;40.138888888888886
161688585;1000;Piso;951987453;Málaga Capital;Avenida de Jenofonte;Teatinos - Universidad;3.0;2.0;90.0;11.0;True;False;False;False;False;False;11.11111111111111
161989041;600;Piso;951987453;Málaga Capital;Avenida de Barcelona;Centro;3.0;1.0;80.0;4.0;False;False;False;False;False;False;7.5
159623005;2107;Apartamento;932931237;Málaga Capital;Calle Fernando Camino;Centro;1.0;1.0;50.0;;False;False;False;True;False;False;42.14
162354674;760;Apartamento;951987453;Málaga Capital;Calle José Bisso;Carretera de Cádiz;1.0;1.0;50.0;1.0;True;False;False;False;False;False;15.2
162696837;900;Piso;951987453;Málaga Capital;Calle Cuarteles;Centro;2.0;1.0;70.0;1.0;True;False;False;False;False;False;12.857142857142858
162696813;900;Piso;952943596;Málaga Capital;Calle Cuarteles;Centro;2.0;1.0;70.0;1.0;False;False;False;True;False;False;12.857142857142858
162689711;1200;Piso;Unknown;Málaga Capital;Calle Babel;Cruz de Humilladero;4.0;2.0;175.0;;True;True;False;False;False;False;6.857142857142857
162688862;650;Piso;952142075;Málaga Capital;;Cruz de Humilladero;3.0;1.0;80.0;;True;False;False;False;False;True;8.125
162687687;1150;Piso;935438135;Málaga Capital;Calle Martínez Maldonado;Bailén - Miraflores;3.0;2.0;78.0;2.0;True;False;False;False;False;False;14.743589743589743
162516230;1150;Piso;951985882;Málaga Capital;Calle Ancha del Carmen;Centro;2.0;2.0;109.0;2.0;True;False;False;False;False;False;10.55045871559633
162516252;1050;Piso;951985882;Málaga Capital;Calle Ancha del Carmen;Centro;2.0;1.0;72.0;1.0;True;False;False;False;False;False;14.583333333333334
160886145;800;Piso;951987453;Málaga Capital;Calle Martínez Maldonado;Cruz de Humilladero;3.0;1.0;120.0;3.0;False;True;False;False;False;False;6.666666666666667
162516257;1250;Piso;951985882;Málaga Capital;Calle Ancha del Carmen;Centro;3.0;2.0;104.0;1.0;True;False;False;False;False;False;12.01923076923077
162516259;1250;Piso;951985882;Málaga Capital;Calle Ancha del Carmen;Centro;3.0;2.0;112.0;2.0;True;False;False;False;False;False;11.160714285714286
162680029;2150;Piso;951349263;Málaga Capital;;Centro;;;155.0;4.0;False;False;False;False;False;False;13.870967741935484
162679877;3200;Piso;951349263;Málaga Capital;;Centro;;;275.0;4.0;False;False;False;False;False;False;11.636363636363637
162679516;1100;Piso;951349263;Málaga Capital;;Centro;;;90.0;4.0;False;False;False;False;False;False;12.222222222222221
162679116;1900;Piso;916355203;Málaga Capital;Las Espuelas;Este;5.0;3.0;180.0;1.0;True;False;False;False;False;False;10.555555555555555
162678233;1700;Apartamento;979972047;Málaga Capital;Juan de Austria;Centro;2.0;1.0;50.0;6.0;True;False;False;False;False;False;34.0
161868243;750;Piso;951987453;Málaga Capital;Calle Granada;Centro;2.0;1.0;90.0;2.0;False;True;False;False;False;False;8.333333333333334
162675102;900;Ático;952943982;Málaga Capital;;Teatinos - Universidad;2.0;1.0;75.0;5.0;True;False;False;False;False;False;12.0
162672683;1400;Estudio;979972047;Málaga Capital;Juan de Austria;Centro;1.0;1.0;28.0;6.0;True;False;False;False;False;False;50.0
162671885;1500;Apartamento;979972047;Málaga Capital;Juan de Austria;Centro;1.0;1.0;38.0;5.0;True;False;False;False;False;False;39.473684210526315
162671616;1400;Estudio;979972047;Málaga Capital;Juan de Austria;Centro;1.0;1.0;28.0;5.0;True;False;False;False;False;False;50.0
162664846;1700;Apartamento;979972047;Málaga Capital;Juan de Austria;Centro;2.0;1.0;70.0;5.0;True;False;False;False;False;False;24.285714285714285
162635509;780;Piso;Unknown;Málaga Capital;Plaza Hospital Civil;Centro;2.0;2.0;80.0;;True;False;False;False;True;False;9.75
162563036;1000;Piso;952943201;Málaga Capital;;Centro;2.0;1.0;90.0;4.0;True;False;False;False;False;False;11.11111111111111
162539238;720;Piso;606507962;Málaga Capital;Calle Domingo Lozano;Bailén - Miraflores;2.0;1.0;72.0;1.0;True;False;False;False;False;False;10.0
162523532;950;Piso;606507962;Málaga Capital;Calle Victoria;Centro;3.0;2.0;110.0;1.0;True;False;False;False;False;False;8.636363636363637
162508755;950;Piso;Unknown;Málaga Capital;Calle Montes de Oca;Centro;4.0;2.0;102.0;;True;False;True;False;False;False;9.313725490196079
162396019;1500;Piso;952943296;Málaga Capital;;Centro;3.0;2.0;100.0;2.0;True;False;False;False;False;False;15.0
162440550;950;Piso;Unknown;Málaga Capital;Calle Salitre;Centro;3.0;2.0;100.0;;True;True;False;False;False;False;9.5
162500682;630;Apartamento;Unknown;Málaga Capital;;Churriana;1.0;1.0;55.0;;True;False;False;False;False;False;11.454545454545455
161641025;1600;Piso;951988309;Málaga Capital;Plaza de la Malagueta;Centro;3.0;3.0;197.0;3.0;True;False;False;False;False;False;8.121827411167512
162363106;900;Piso;Unknown;Málaga Capital;;Bailén - Miraflores;2.0;2.0;90.0;;True;False;False;False;True;False;10.0
162356332;925;Piso;916355203;Málaga Capital;Poeta Aurora de Albornoz;Teatinos - Universidad;2.0;1.0;80.0;4.0;True;False;False;False;False;False;11.5625
162346513;561;Apartamento;932931237;Málaga Capital;Avenida del Editor Ángel Caffarena;Teatinos - Universidad;1.0;1.0;23.0;;False;False;False;True;True;False;24.391304347826086
162336123;1200;Piso;Unknown;Málaga Capital;Calle Bolivia;Este;3.0;1.0;95.0;;False;False;False;False;False;False;12.631578947368421
162311435;2000;Ático;951346938;Málaga Capital;;Centro;4.0;2.0;150.0;7.0;True;False;False;False;False;False;13.333333333333334
162253400;2900;Casa adosada;Unknown;Málaga Capital;Calle Periodista Paco Fadón;Este;4.0;4.0;282.0;;False;True;False;False;False;True;10.28368794326241
162235632;1200;Piso;952140783;Málaga Capital;Avenida de Los Guindos;Carretera de Cádiz;3.0;2.0;118.0;;True;True;False;False;False;False;10.169491525423728
162154239;1000;Piso;Unknown;Málaga Capital;Calle Demóstenes;Teatinos - Universidad;3.0;2.0;110.0;;True;False;False;False;False;False;9.090909090909092
154744118;1000;Piso;952140783;Málaga Capital;Calle Marín García;Centro;2.0;2.0;101.0;;True;False;False;True;False;False;9.900990099009901
157455987;550;Ático;951983856;Málaga Capital;Calle Nicolás Salmerón;Bailén - Miraflores;1.0;1.0;65.0;2.0;True;False;False;False;False;False;8.461538461538462
161615980;900;Piso;952146574;Málaga Capital;;Teatinos - Universidad;3.0;2.0;110.0;2.0;True;False;False;False;False;False;8.181818181818182
153439513;750;Apartamento;952140783;Málaga Capital;Calle Nueva;Centro;1.0;1.0;65.0;;True;False;False;True;False;False;11.538461538461538
161991154;690;Piso;Unknown;Málaga Capital;Calle Gregorio de Frías;Cruz de Humilladero;3.0;1.0;80.0;;True;False;False;False;True;False;8.625
161888531;800;Piso;Unknown;Málaga Capital;Calle Héroe de Sostoa;Carretera de Cádiz;2.0;1.0;86.0;;False;True;False;False;False;True;9.30232558139535
161130606;875;Piso;935438135;Málaga Capital;Calle Magistrado Salvador Barbera;Bailén - Miraflores;4.0;2.0;97.0;8.0;True;False;False;False;False;False;9.02061855670103
154683843;2000;Piso;952140783;Málaga Capital;Calle Granada;Centro;4.0;2.0;150.0;;True;False;False;False;False;True;13.333333333333334
154622040;760;Piso;952945993;Málaga Capital;Alemania;Centro;2.0;1.0;83.0;3.0;True;False;False;False;False;False;9.156626506024097
155493426;700;Piso;952945993;Málaga Capital;1;Churriana;1.0;1.0;50.0;;False;False;False;False;False;False;14.0
157311242;800;Piso;962646503;Málaga Capital;Barrera de la Trinidad;Centro;2.0;1.0;70.0;;True;False;False;False;False;False;11.428571428571429
161719221;790;Piso;Unknown;Málaga Capital;Calle Don Cristian;Centro;3.0;1.0;100.0;;True;False;False;False;False;False;7.9
161666102;1150;Piso;Unknown;Málaga Capital;Calle Salitre;Centro;3.0;2.0;100.0;;True;False;False;False;True;False;11.5
161543098;1900;Piso;Unknown;Málaga Capital;Calle Sancha de Lara;Centro;5.0;3.0;165.0;;True;False;False;False;False;True;11.515151515151516
160712858;1200;Estudio;Unknown;Málaga Capital;Subida Subida Monte Victoria;Centro;1.0;1.0;25.0;;False;False;False;True;True;False;48.0
160587157;750;Piso;Unknown;Málaga Capital;Calle Sondalezas;Bailén - Miraflores;3.0;1.0;86.0;;True;False;False;True;False;False;8.720930232558139
160484309;900;Piso;Unknown;Málaga Capital;Calle Segismundo Moret;Bailén - Miraflores;4.0;2.0;100.0;;True;True;False;False;False;False;9.0
160486711;850;Piso;Unknown;Málaga Capital;Calle Arlanza;Martiricos - La Roca;4.0;2.0;127.0;;True;True;False;False;False;False;6.692913385826771
160320125;850;Estudio;Unknown;Málaga Capital;Calle Moby Dick;Churriana;1.0;1.0;37.0;;True;True;False;False;False;False;22.972972972972972
160273874;800;Piso;Unknown;Málaga Capital;Calle Flores García;Cruz de Humilladero;2.0;2.0;75.0;;True;True;False;False;False;False;10.666666666666666
160155541;950;Piso;Unknown;Málaga Capital;Calle Pelayo;Bailén - Miraflores;4.0;1.0;90.0;;True;False;False;False;False;False;10.555555555555555
160138927;1250;Piso;Unknown;Málaga Capital;Calle Vélez Málaga;Centro;3.0;2.0;166.0;;True;False;False;True;False;False;7.530120481927711
155681450;2000;Piso;Unknown;Málaga Capital;;Centro;3.0;2.0;140.0;;False;False;False;True;True;False;14.285714285714286
159833515;490;Piso;Unknown;Málaga Capital;Calle Cuatro de Diciembre;Puerto de la Torre - Atabal;1.0;1.0;50.0;;False;False;True;True;False;False;9.8
159741728;650;Apartamento;Unknown;Málaga Capital;Calle Trinidad;Centro;1.0;1.0;40.0;;True;False;False;True;False;False;16.25
156474475;800;Piso;Unknown;Málaga Capital;Calle Calle Ayala;Málaga Capital;3.0;1.0;80.0;;True;True;False;False;False;False;10.0
159467866;900;Apartamento;Unknown;Málaga Capital;Calle Andrés Pérez;Centro;1.0;1.0;50.0;;False;True;False;True;False;False;18.0
159299132;1000;Piso;Unknown;Málaga Capital;Plaza del Salvador;Campanillas;3.0;2.0;110.0;;True;False;False;False;False;True;9.090909090909092
155337580;890;Piso;Unknown;Málaga Capital;Calle Carretería;Centro;1.0;1.0;65.0;;True;False;True;False;False;False;13.692307692307692
158945344;950;Piso;Unknown;Málaga Capital;Calle José Iturbi;Bailén - Miraflores;4.0;2.0;127.0;;True;True;False;False;False;False;7.480314960629921
158987212;1500;Planta baja;Unknown;Málaga Capital;Calle Molino Hundido;Este;4.0;2.0;170.0;;False;False;False;True;True;False;8.823529411764707
158162705;825;Piso;Unknown;Málaga Capital;Plaza Leonardo Da Vinci;Este;3.0;2.0;90.0;;True;True;False;False;False;False;9.166666666666666
157404989;1200;Piso;Unknown;Málaga Capital;Calle Sawa Martínez;Este;1.0;1.0;100.0;;True;True;False;False;False;False;12.0
142990250;850;Piso;Unknown;Málaga Capital;;Carretera de Cádiz;1.0;1.0;60.0;;False;False;False;False;False;False;14.166666666666666
160652953;1300;Piso;Unknown;Málaga Capital;Calle Calle Navarro Ledesma;Teatinos - Universidad;4.0;2.0;125.0;;True;True;False;False;False;False;10.4
163108751;675;Apartamento;951349074;Málaga Capital;Alameda de Colon;Centro;1.0;1.0;55.0;;True;False;False;False;False;False;12.272727272727273
163072351;550;Piso;951985897;Málaga Capital;;Campanillas;2.0;1.0;70.0;1.0;False;False;True;False;False;False;7.857142857142857
163053150;650;Piso;952144205;Málaga Capital;;Centro;1.0;1.0;60.0;2.0;False;False;False;False;True;False;10.833333333333334
162894329;850;Piso;951348206;Málaga Capital;;Cruz de Humilladero;2.0;1.0;100.0;;False;True;False;False;False;False;8.5
162252837;1600;Piso;Unknown;Málaga Capital;Calle San Bartolomé;Centro;;1.0;120.0;;False;False;False;False;False;False;13.333333333333334
162175971;3300;Casa o chalet;Unknown;Málaga Capital;Calle Balcón;Este;1.0;1.0;55.0;;False;False;False;True;False;False;60.0
162014871;3000;Casa o chalet;Unknown;Málaga Capital;;Este;5.0;4.0;350.0;;False;True;False;False;False;False;8.571428571428571
161672215;2000;Apartamento;Unknown;Málaga Capital;Calle Calle San Bartolomé;Málaga Capital;2.0;2.0;150.0;;False;True;False;False;False;False;13.333333333333334
160581878;850;Piso;Unknown;Málaga Capital;Pasaje Begoña;Bailén - Miraflores;;1.0;50.0;;False;False;False;False;False;False;17.0
160057149;700;Apartamento;Unknown;Málaga Capital;Plaza Constitución;Centro;;2.0;110.0;;True;False;False;True;False;False;6.363636363636363
159866750;600;Casa o chalet;Unknown;Málaga Capital;Avenida Santiago Ramón y Cajal;Ciudad Jardín;3.0;2.0;108.0;;True;True;False;False;False;False;5.555555555555555
162678610;650;Casa adosada;951989386;Málaga Capital;Calle Emilio Benavent;Bailén - Miraflores;2.0;2.0;98.0;;False;True;True;False;False;False;6.63265306122449
155481352;700;Piso;951981539;Málaga Capital;Calle Armengual de la Mota;Centro;1.0;1.0;70.0;;False;True;False;False;False;False;10.0
161364889;700;Piso;951981539;Málaga Capital;Calle Armengual de la Mota;Centro;1.0;1.0;;;False;True;False;True;False;False;
157327115;750;Piso;951981539;Málaga Capital;Calle Armengual de la Mota;Centro;2.0;2.0;67.0;;False;True;False;False;False;False;11.194029850746269
157651482;625;Estudio;951981539;Málaga Capital;Calle García Briz;Centro;2.0;1.0;80.0;7.0;True;False;False;False;False;False;7.8125
161565524;360;Piso;951981539;Málaga Capital;Plaza Mateo Luzón;Carretera de Cádiz;2.0;1.0;75.0;4.0;True;False;False;False;False;False;4.8
155967546;700;Piso;951981539;Málaga Capital;Calle Armengual de la Mota;Centro;2.0;1.0;70.0;7.0;True;False;False;False;False;False;10.0
162072739;600;Piso;951981539;Málaga Capital;Calle Eugenio Gross;Bailén - Miraflores;1.0;1.0;50.0;2.0;True;False;False;False;False;False;12.0
161394306;1500;Piso;912177342;Málaga Capital;Carreteria;Centro;2.0;1.0;66.0;;False;True;False;True;False;False;22.727272727272727
157597099;700;Piso;951981539;Málaga Capital;Avenida de la Aurora;Centro;2.0;1.0;75.0;3.0;True;False;False;False;False;False;9.333333333333334
162563955;900;Piso;951981539;Málaga Capital;Calle Martínez Maldonado;Cruz de Humilladero;3.0;1.0;95.0;2.0;True;False;False;False;False;False;9.473684210526315
162926744;550;Piso;876276071;Zaragoza Capital;;Centro;3.0;1.0;65.0;1.0;True;False;False;False;False;False;8.461538461538462
162920053;850;Piso;876873112;Zaragoza Capital;Calle Cineasta José Luis Borau;Actur-Rey Fernando;3.0;2.0;90.0;7.0;True;False;False;False;False;False;9.444444444444445
163087380;1260;Piso;931335749;Zaragoza Capital;;San José;4.0;2.0;142.0;;False;False;False;False;True;False;8.873239436619718
163007136;900;Piso;876872934;Zaragoza Capital;Calle Andrés Piquer;Universidad;4.0;1.0;94.0;1.0;True;False;False;False;False;False;9.574468085106384
162858241;750;Piso;876873041;Zaragoza Capital;Paseo la Constitución;Centro;2.0;1.0;85.0;5.0;True;False;False;False;False;False;8.823529411764707
163018207;900;Piso;931335749;Zaragoza Capital;;Delicias;2.0;1.0;109.0;;False;False;False;False;True;False;8.256880733944953
162880661;700;Piso;876274154;Zaragoza Capital;Calle Jacinto Benavente;Universidad;3.0;2.0;89.0;4.0;True;False;False;False;False;False;7.865168539325842
162808523;520;Piso;876873148;Zaragoza Capital;Calle Cruz del Sur;Oliver-Valdefierro;1.0;1.0;46.0;1.0;True;False;False;False;False;False;11.304347826086957
162975617;550;Piso;876873298;Zaragoza Capital;Tenor Fleta;Centro;1.0;1.0;50.0;6.0;True;False;False;False;False;False;11.0
162973702;1260;Piso;931335749;Zaragoza Capital;;San José;4.0;2.0;142.0;;False;False;False;False;True;False;8.873239436619718
162972984;750;Piso;931335749;Zaragoza Capital;;Delicias;3.0;2.0;90.0;;False;False;False;False;True;False;8.333333333333334
162971090;550;Loft;876870483;Zaragoza Capital;Calle Torre;Casco Histórico;1.0;1.0;60.0;;False;False;False;False;False;False;9.166666666666666
162969401;550;Loft;876870489;Zaragoza Capital;Calle Torre;Casco Histórico;1.0;1.0;60.0;;False;False;False;False;False;False;9.166666666666666
162938709;685;Piso;974972274;Zaragoza Capital;Cesáreo Alierta;San José;2.0;1.0;65.0;6.0;True;False;False;False;False;False;10.538461538461538
162796842;950;Piso;876871923;Zaragoza Capital;Calle Don Jaime I;Casco Histórico;3.0;2.0;150.0;2.0;True;False;False;False;False;False;6.333333333333333
162907819;850;Ático;931335749;Zaragoza Capital;;Universidad;3.0;2.0;85.0;;False;False;False;False;True;False;10.0
162903635;800;Piso;931335749;Zaragoza Capital;;Centro;3.0;2.0;113.0;;False;False;False;False;True;False;7.079646017699115
162890576;680;Piso;876276068;Zaragoza Capital;Mariano Royo Urieta;Centro;3.0;1.0;85.0;;True;False;False;True;False;False;8.0
162885510;550;Piso;876275285;Zaragoza Capital;Calle Pedro I de Aragón;La Almozara;3.0;1.0;58.0;2.0;False;False;False;True;False;False;9.482758620689655
162876572;850;Piso;876274228;Zaragoza Capital;Vitoria;Centro;3.0;2.0;103.0;4.0;True;False;False;False;False;False;8.25242718446602
162852368;680;Piso;978971325;Zaragoza Capital;Cesáreo Alierta;San José;2.0;1.0;75.0;8.0;True;False;False;False;False;False;9.066666666666666
162799945;1150;Piso;910302061;Zaragoza Capital;Calle Coso;Casco Histórico;2.0;2.0;95.0;4.0;True;False;False;False;False;False;12.105263157894736
162664306;650;Piso;876870473;Zaragoza Capital;Ventura Rodríguez;San José;3.0;1.0;72.0;3.0;True;False;False;False;False;False;9.027777777777779
162730023;1500;Piso;876871145;Zaragoza Capital;;Centro;4.0;4.0;109.0;8.0;True;False;False;False;False;False;13.761467889908257
162730057;900;Piso;876871145;Zaragoza Capital;;Centro;2.0;4.0;49.0;6.0;True;False;False;False;False;False;18.367346938775512
163042103;1150;Piso;876276732;Zaragoza Capital;Rosales;Centro;4.0;2.0;146.0;2.0;True;False;False;False;False;False;7.876712328767123
162784868;450;Piso;918007596;Zaragoza Capital;Calle Mariano de Lagasca;Centro;2.0;3.0;70.0;2.0;True;False;False;False;False;False;6.428571428571429
163104695;1600;Piso;931335749;Zaragoza Capital;;Universidad;3.0;2.0;125.0;;False;False;False;False;True;False;12.8
163041643;1185;Piso;876276732;Zaragoza Capital;Rosales;Centro;4.0;2.0;156.0;2.0;True;False;False;False;False;False;7.596153846153846
162509350;600;Piso;Unknown;Zaragoza Capital;Calle Arzobispo Soldevila;Delicias;2.0;1.0;55.0;6.0;True;False;False;False;False;False;10.909090909090908
162958460;500;Piso;976364120;Zaragoza Capital;;Las Fuentes;2.0;1.0;64.0;4.0;True;False;False;False;False;False;7.8125
163103906;784;Piso;931335749;Zaragoza Capital;;Centro;2.0;1.0;69.0;;False;False;False;False;True;False;11.36231884057971
162327779;500;Apartamento;876870478;Zaragoza Capital;De Antonio Sangenis;Delicias;2.0;1.0;58.0;5.0;True;False;False;False;False;False;8.620689655172415
163064147;710;Piso;876871491;Zaragoza Capital;Calle Juan Bautista Lavaña;Miralbueno;3.0;2.0;86.0;4.0;True;False;False;False;False;False;8.255813953488373
163002982;460;Piso;876276068;Zaragoza Capital;Andrea Casamayor;Las Fuentes;1.0;1.0;50.0;;True;False;False;True;False;False;9.2
162969362;675;Piso;876279174;Zaragoza Capital;Alfonso I;Casco Histórico;1.0;1.0;66.0;1.0;True;False;False;False;False;False;10.227272727272727
163024345;700;Piso;876871857;Zaragoza Capital;Calle Antonio Cánovas;Centro;2.0;1.0;71.0;6.0;True;False;False;False;False;False;9.859154929577464
163088397;850;Ático;931335749;Zaragoza Capital;;Universidad;3.0;2.0;85.0;;False;False;False;False;True;False;10.0
162200111;700;Piso;876274158;Zaragoza Capital;Miguel Servet;Casco Histórico;3.0;2.0;107.0;4.0;True;False;False;False;False;False;6.542056074766355
163087555;750;Piso;931335749;Zaragoza Capital;;Delicias;3.0;2.0;90.0;;False;False;False;False;True;False;8.333333333333334
162434449;880;Piso;876274228;Zaragoza Capital;San Vicente Martir;Centro;4.0;2.0;91.0;7.0;True;False;False;False;False;False;9.67032967032967
162796584;525;Piso;876276547;Zaragoza Capital;Alegria;San José;1.0;1.0;48.0;2.0;False;False;False;False;False;True;10.9375
